42430363	42430367,42446353
42430367	42440012,42430371
42430371	42450426,42430375
42430375	42440020,42430378
42430378	42430384,42431544
42430384	42440022,42430390,42432818
42430390	42427764,42430394
42430394	4347534767,42423674
42430468	42448563
42430474	42434905,42425127
42430477	42434894,596776224
42430479	42430477,42438949
42430482	42430485,42430479,42434898
42430485	42438971,42430488
42430488	5749215967,42434910
42430519	42430521,5812723036
42430521	42430529,42430571
42430529	42429833
42430535	4561384853,9121386338,42430540
42430540	42430535,42428405
42430550	42429830,4754091366
42430557	42430550,42445357
42430571	42430529,42430557
42430589	42437914,246580466,12161232243
42430594	5730369220
42430597	42445310,42430594
42430600	42434827,42430597
42430603	42438674,42430600
42430607	42427824,42437693
42430629	6656315591
42430633	3270031002,42430629,42437678,42430639
42430639	42430643,42430633
42430643	3270031031,42430639,42430646
42430646	42430643,42430651
42430651	593839894,42433644,42430646
42430664	9019680390,593839894,42448996
42430669	42430664,42453545
42430673	9019680388,62915549,42430669
42430677	7280430895,62915525
42430680	42443563,42430677
42430685	62915527,42430680
42430688	42430685,42455761
42430691	62915531,42430688
42430694	42443534,42430691
42430698	62915536,42430694
42430704	42440170,42430698
42430707	42430704,12153915856
42430713	42430707,42446363
42430722	42430713
42430736	42450434,42430722
42430739	42430736,247123611
42430742	42431563,42430739
42430745	7443621689,42430747,42455643,42430742
42430747	42450352,42450341,42430749,42430745
42430749	2061592973,42430747,4682935360
42430761	42431519,8648032268
42430770	42436377,42431524,42430761
42430782	42431528,42430770
42430791	42431785,42430782
42430796	42431273,42430791
42430803	5837088104
42430805	42430803,42431802,42433822
42430811	42433264,4320028826
42430813	42452598,42430811
42430818	42433269,42430813
42430824	42432201,42430818
42430828	42432205,42432201,11062719791
42430848	42457311,42440280
42430857	42430861,42421877
42430861	42428480,42455026
42430872	42430886,42453104
42430886	3892037906,42449886,42449017
42430898	42430903,42442857
42430903	42430914,42454994
42430914	42430924,42449023,42454997
42430924	42430938,42430914,42455007,42449027
42430938	42430924,42421828,42455013,42449029
42430942	42449038,274342024,42421828,42446584
42430945	274342021,42444837
42430951	42427196,42427190,42444081
42430973	42423039,42452936
42430981	42454120,42430983,42421985
42430983	595245920,42457209,42430984,42430981
42430984	42442410,595245918,42430983,42430985
42430985	42430989,42430984,42442415
42430989	42438819,42431000,42430985
42431000	42442422,42438832,42431002,42430989
42431002	595245883,42431000,42431004
42431004	42428634,42431005,42424032,42431002
42431005	42432572,42431004,42431007
42431007	42428640,42431005,42431008
42431008	42441670,42431007,42431009
42431009	42428645,42431008,42431015
42431015	42438867,42428068,42431009
42431019	42422592,42428653,42421776,42428068
42431024	42441587,42421776,42431027
42431027	42428661,42431024,42431030
42431030	42437312,42421810,42431027
42431034	42421810,42441569,42431037
42431037	42428674,42431039,42441564,42431034
42431039	42431044,42431037,42434161
42431044	42428682,42431039,42422016
42431057	42428689,42422016,42431067
42431067	42431078,42431057,42441535
42431078	42431067,42431089,42428701
42431089	42431078,42431094,42441521
42431094	42428709,42431089,42431096
42431096	42431099,42428711,42431094
42431099	587812578,42431102,42428714,42431096
42431102	595314120,42431099,42431104
42431104	42428720,42431102,42431106
42431106	42441889,42431104,42431107
42431107	42428725,42431106,42431108
42431108	42441895,42431107,42431111
42431111	42428737,42431108,42431113
42431113	42441903,42431116,42431111
42431116	42428746,42431118,42431113
42431118	42437920,42431116,42421749
42431121	42421749,42432764
42431151	4557517555
42431154	42429412,42455357,42431151
42431156	42431154,593816275
42431165	42428458,42445534
42431168	42437618,42431165
42431177	42452485,42448930
42431180	42427852
42431186	6166969757,42435360,42435359
42431193	5004570644,5004570630
42431200	3099326117,42453216
42431201	2141026544,42433165,42433163
42431203	42431207,42437211
42431207	42431210,42435755,42435746
42431210	42437218,42447317
42431228	42431230
42431230	42431228,42453669,42431234,42458728
42431234	42431230,42429222,42453354
42431242	42437923,42437925,42427870,42429222
42431252	42446604,42427870,42431257
42431257	42446609,42440494,42431260,42431252
42431260	42440499,3718637426,42431257,9903143738
42431273	42431275,42431531
42431275	42436384
42431293	42425232,42443263
42431447	42421993,42435316
42431452	4597668035,42437018
42431453	42434354,42434352,42431452
42431459	42449890,42440729,42431453
42431461	42431459
42431464	42440737,42431461
42431467	42431464
42431470	42431467,42439323
42431482	589100791,42437830,42440754
42431490	42430255,42440710
42431497	42429388,42429378
42431500	42429390
42431503	42431500,42436427
42431505	42431503,12162436970
42431508	42431505,42454758
42431517	42436968,42431519
42431519	42431773,42430761,42431524
42431524	42431777,42430782
42431528	42430791,42431273
42431531	42431275,42431536
42431536	42431797,339044224
42431544	42443612,42440951
42431549	42440020,42430378
42431556	42435714,42428328
42431560	42440960,42431556
42431563	42431560,42455643
42431602	42443588,272195271,4878831008
42431611	42445356,42431614,272195271
42431614	42431617,42449600,42431611
42431617	42431614,42431626,5812723033
42431626	246858448,42453417,42431617
42431629	42431630,246858448
42431630	42431629,42446814,42445291
42431643	42434338,42432970,42432974
42431649	42431650,42429970
42431650	596775963,42445972
42431652	42431654,42455666
